Player,Match,Winners,UFEs,Year,Rally_Dominance_Index,Tactical_Balance_Score,Power_Asymmetry_Index,Pressure_Creation_Index,Match_Control_Efficiency,Shot_Selection_IQ,Pressure_Consistency_Index
Qinwen Zheng,2025 Miami QF,22,31,2025,-0.056,0.918,0.025,0.173,-0.169,0.412,0.761
Qinwen Zheng,2025 Indian Wells QF,14,42,2025,-0.213,0.958,0.01,0.145,-0.499,0.22,0.926
Qinwen Zheng,2025 Indian Wells R16,14,15,2025,0.135,0.866,0.031,0.169,-0.034,0.438,0.731
Qinwen Zheng,2025 Indian Wells R64,25,22,2025,0.072,0.979,0.01,0.184,0.064,0.537,0.647
Qinwen Zheng,2025 Australian Open R64,28,22,2025,0.019,0.943,0.014,0.168,0.121,0.471,0.697
Qinwen Zheng,2025 Australian Open R128,27,20,2025,0.091,0.682,0.088,0.186,0.148,0.539,0.647
Qinwen Zheng,2024 Riyadh Finals F,24,56,2024,-0.044,0.708,0.057,0.145,-0.4,0.266,0.879
Qinwen Zheng,2024 Riyadh Finals SF,24,21,2024,0.096,0.812,0.043,0.187,0.066,0.467,0.72
Qinwen Zheng,2024 Riyadh Finals RR,12,18,2024,-0.019,0.989,0.0,0.136,-0.199,0.221,0.915
Qinwen Zheng,2024 Riyadh Finals RR,27,35,2024,0.021,0.874,0.03,0.159,-0.13,0.411,0.748
Qinwen Zheng,2024 Riyadh Finals RR,24,10,2024,0.239,0.755,0.072,0.212,0.411,0.543,0.669
Qinwen Zheng,2024 Tokyo F,33,14,2024,0.174,0.799,0.055,0.178,0.402,0.584,0.594
Qinwen Zheng,2024 Tokyo SF,24,24,2024,0.111,0.962,0.008,0.192,0.0,0.409,0.783
Qinwen Zheng,2024 Tokyo R16,30,19,2024,0.158,0.742,0.133,0.202,0.222,0.626,0.575
Qinwen Zheng,2024 Wuhan F,29,32,2024,0.001,0.809,0.053,0.165,-0.047,0.499,0.666
Qinwen Zheng,2024 Wuhan SF,27,28,2024,0.104,0.879,0.036,0.198,-0.018,0.462,0.736
Qinwen Zheng,2024 Beijing SF,19,24,2024,-0.102,0.976,0.009,0.12,-0.115,0.499,0.622
Qinwen Zheng,2024 Beijing QF,32,49,2024,0.079,0.961,0.011,0.202,-0.211,0.396,0.806
Qinwen Zheng,2024 US Open QF,9,20,2024,-0.079,0.843,0.012,0.129,-0.378,0.19,0.939
Qinwen Zheng,2024 US Open R16,33,21,2024,0.068,0.564,0.097,0.165,0.222,0.604,0.561
Qinwen Zheng,2024 US Open R32,17,9,2024,0.131,0.936,0.013,0.181,0.306,0.621,0.559
Qinwen Zheng,2024 US Open R64,36,23,2024,0.135,0.876,0.022,0.2,0.221,0.469,0.731
Qinwen Zheng,2024 US Open R128,32,33,2024,0.091,0.948,0.013,0.196,-0.016,0.391,0.804
Qinwen Zheng,2024 Paris Olympics F,22,23,2024,0.141,0.681,0.1,0.213,-0.024,0.472,0.741
Qinwen Zheng,2024 Paris Olympics SF,16,19,2024,0.171,0.713,0.055,0.202,-0.084,0.383,0.818
Qinwen Zheng,2024 Paris Olympics QF,63,53,2024,0.079,0.849,0.08,0.219,0.087,0.533,0.687
Qinwen Zheng,2024 Paris Olympics R16,48,42,2024,0.084,0.849,0.053,0.192,0.069,0.499,0.693
Qinwen Zheng,2024 Paris Olympics R32,17,28,2024,0.084,0.868,0.032,0.196,-0.244,0.35,0.846
Qinwen Zheng,2024 Paris Olympics R64,30,9,2024,0.409,0.886,0.09,0.327,0.537,0.741,0.586
Qinwen Zheng,2024 Palermo F,27,29,2024,0.069,0.934,0.017,0.169,-0.033,0.446,0.723
Qinwen Zheng,2024 Wimbledon R128,28,26,2024,-0.026,0.821,0.05,0.151,0.035,0.537,0.614
Qinwen Zheng,2024 Roland Garros R128,26,20,2024,0.121,0.785,0.107,0.202,0.13,0.554,0.647
Qinwen Zheng,2024 Rome R32,14,18,2024,0.112,0.615,0.068,0.141,-0.124,0.433,0.708
Qinwen Zheng,2024 Stuttgart R16,28,47,2024,-0.033,0.808,0.042,0.16,-0.254,0.354,0.806
Qinwen Zheng,2024 Stuttgart R32,18,13,2024,0.12,0.85,0.053,0.18,0.161,0.565,0.615
Qinwen Zheng,2024 Indian Wells R64,24,39,2024,-0.022,0.691,0.082,0.163,-0.237,0.352,0.811
Qinwen Zheng,2024 Dubai QF,19,13,2024,0.028,0.631,0.119,0.155,0.19,0.569,0.586
Qinwen Zheng,2024 Australian Open F,18,21,2024,-0.017,0.838,0.043,0.152,-0.075,0.443,0.709
Qinwen Zheng,2024 Australian Open SF,12,13,2024,-0.016,0.886,0.017,0.104,-0.041,0.442,0.662
Qinwen Zheng,2024 Australian Open QF,39,35,2024,0.095,0.916,0.032,0.202,0.053,0.467,0.735
Qinwen Zheng,2024 Australian Open R16,19,15,2024,0.196,0.718,0.107,0.214,0.118,0.536,0.677
Qinwen Zheng,2024 Australian Open R32,36,34,2024,0.02,0.738,0.078,0.147,0.028,0.499,0.648
Qinwen Zheng,2024 Australian Open R64,20,19,2024,0.016,0.759,0.057,0.144,0.026,0.519,0.625
Qinwen Zheng,2024 Australian Open R128,25,32,2024,0.096,0.597,0.059,0.164,-0.12,0.363,0.801
Qinwen Zheng,2024 United Cup QF,14,32,2024,-0.098,0.591,0.1,0.139,-0.391,0.342,0.798
Qinwen Zheng,2024 United Cup RR,21,28,2024,0.127,0.664,0.108,0.176,-0.143,0.441,0.735
Qinwen Zheng,2024 United Cup RR,19,16,2024,0.112,0.687,0.068,0.16,0.086,0.421,0.739
Qinwen Zheng,2023 Zhuhai F,34,33,2023,0.006,0.588,0.122,0.161,0.016,0.48,0.681
Qinwen Zheng,2023 Zhuhai SF,41,36,2023,0.079,0.897,0.031,0.184,0.064,0.475,0.71
Qinwen Zheng,2023 Zhengzhou F,33,27,2023,0.105,0.819,0.051,0.194,0.099,0.51,0.684
Qinwen Zheng,2023 Beijing R64,14,21,2023,-0.133,0.918,0.029,0.117,-0.199,0.443,0.675
Qinwen Zheng,2023 US Open QF,13,16,2023,-0.088,0.792,0.038,0.139,-0.103,0.373,0.765
Qinwen Zheng,2023 US Open R16,21,17,2023,0.178,0.94,0.021,0.228,0.107,0.605,0.623
Qinwen Zheng,2023 US Open R32,32,43,2023,0.028,0.903,0.026,0.152,-0.148,0.402,0.75
Qinwen Zheng,2023 US Open R64,23,36,2023,0.053,0.76,0.047,0.184,-0.22,0.325,0.859
Qinwen Zheng,2023 US Open R128,21,8,2023,0.296,0.931,0.031,0.229,0.446,0.746,0.483
Qinwen Zheng,2023 Cincinnati R16,14,45,2023,-0.079,0.739,0.036,0.141,-0.523,0.208,0.933
Qinwen Zheng,2023 Palermo F,26,32,2023,0.071,0.707,0.083,0.177,-0.102,0.456,0.721
Qinwen Zheng,2023 Palermo SF,41,25,2023,0.087,0.787,0.084,0.185,0.24,0.639,0.546
Qinwen Zheng,2023 Palermo QF,21,21,2023,0.118,0.722,0.076,0.181,0.0,0.45,0.731
Qinwen Zheng,2023 Palermo R16,46,36,2023,0.001,0.855,0.065,0.183,0.123,0.556,0.627
Qinwen Zheng,2023 Palermo R32,29,18,2023,0.251,0.711,0.212,0.309,0.234,0.608,0.7
Qinwen Zheng,2023 Wimbledon R128,19,32,2023,-0.029,0.628,0.1,0.145,-0.253,0.374,0.771
Qinwen Zheng,2023 Roland Garros R64,32,46,2023,-0.042,0.769,0.087,0.169,-0.18,0.416,0.753
Qinwen Zheng,2023 Roland Garros R128,16,23,2023,0.088,0.996,0.0,0.19,-0.179,0.383,0.807
Qinwen Zheng,2023 Rome QF,35,30,2023,0.051,0.743,0.098,0.186,0.076,0.536,0.65
Qinwen Zheng,2023 Stuttgart R16,13,32,2023,-0.106,0.995,0.0,0.129,-0.422,0.274,0.855
Qinwen Zheng,2023 Miami R16,30,31,2023,0.037,0.821,0.057,0.18,-0.016,0.419,0.761
Qinwen Zheng,2023 Miami R32,32,30,2023,0.108,0.81,0.023,0.187,0.034,0.367,0.82
Qinwen Zheng,2022 San Diego R16,25,25,2022,-0.028,0.877,0.027,0.145,0.0,0.483,0.662
Qinwen Zheng,2022 Tokyo F,17,17,2022,-0.052,0.885,0.016,0.102,0.0,0.419,0.683
Qinwen Zheng,2022 Tokyo QF,28,24,2022,0.06,0.981,0.007,0.173,0.078,0.499,0.675
Qinwen Zheng,2022 Tokyo R16,26,17,2022,0.155,0.837,0.068,0.206,0.208,0.579,0.627
Qinwen Zheng,2022 US Open R32,12,15,2022,-0.001,0.531,0.031,0.112,-0.113,0.397,0.715
Qinwen Zheng,2022 US Open R64,29,24,2022,0.102,0.973,0.007,0.176,0.094,0.46,0.715
Qinwen Zheng,2022 US Open R128,31,19,2022,0.079,0.943,0.007,0.183,0.24,0.415,0.768
Qinwen Zheng,2022 Toronto R16,30,52,2022,0.03,0.955,0.011,0.18,-0.267,0.328,0.852
Qinwen Zheng,2022 Wimbledon R32,19,36,2022,-0.025,0.894,0.022,0.134,-0.307,0.349,0.785
Qinwen Zheng,2022 Wimbledon R64,24,12,2022,0.189,0.737,0.074,0.22,0.332,0.637,0.582
Qinwen Zheng,2022 Wimbledon R128,22,31,2022,0.09,0.707,0.072,0.182,-0.169,0.404,0.778
Qinwen Zheng,2022 Eastbourne R64,21,28,2022,-0.075,0.632,0.129,0.162,-0.144,0.424,0.738
Qinwen Zheng,2022 Roland Garros R16,20,46,2022,-0.072,0.818,0.033,0.148,-0.391,0.28,0.868
Qinwen Zheng,2022 Roland Garros R64,26,36,2022,-0.014,0.72,0.095,0.156,-0.162,0.41,0.746
Qinwen Zheng,2022 Madrid R64,23,27,2022,-0.005,0.956,0.013,0.145,-0.077,0.488,0.657
Qinwen Zheng,2022 Indian Wells R64,38,64,2022,-0.0,0.946,0.022,0.198,-0.254,0.39,0.808
Qinwen Zheng,2022 Australian Open R64,19,29,2022,-0.123,0.694,0.064,0.125,-0.21,0.289,0.836
Qinwen Zheng,2022 Melbourne 1 SF,20,25,2022,-0.07,0.793,0.056,0.124,-0.113,0.427,0.697
Qinwen Zheng,2021 W60 Stare Splavy F,21,26,2021,-0.024,0.941,0.018,0.165,-0.106,0.431,0.734
Elena Rybakina,2025 Montreal SF,35,37,2025,0.035,0.64,0.104,0.147,-0.026,0.454,0.694
Elena Rybakina,2025 Montreal R32,28,18,2025,0.133,0.656,0.129,0.187,0.216,0.525,0.662
Elena Rybakina,2025 Montreal R64,18,25,2025,0.056,0.922,0.012,0.192,-0.162,0.241,0.952
Elena Rybakina,2025 Washington R16,19,21,2025,0.054,0.962,0.009,0.147,-0.049,0.443,0.704
Elena Rybakina,2025 Wimbledon R128,21,20,2025,0.058,0.739,0.097,0.19,0.025,0.484,0.706
Elena Rybakina,2025 Berlin QF,49,29,2025,0.103,0.793,0.063,0.185,0.258,0.556,0.629
Elena Rybakina,2025 Roland Garros R16,26,35,2025,-0.066,0.932,0.018,0.146,-0.145,0.417,0.729
Elena Rybakina,2025 Roland Garros R32,24,20,2025,0.183,0.739,0.097,0.23,0.091,0.514,0.716
Elena Rybakina,2025 Roland Garros R64,24,37,2025,0.044,0.715,0.104,0.212,-0.213,0.345,0.867
Elena Rybakina,2025 Strasbourg F,33,25,2025,0.105,0.882,0.025,0.195,0.135,0.424,0.771
Elena Rybakina,2025 Strasbourg QF,29,16,2025,0.044,0.908,0.033,0.166,0.286,0.593,0.573
Elena Rybakina,2025 Rome R32,20,33,2025,-0.116,0.767,0.078,0.149,-0.246,0.387,0.762
Elena Rybakina,2025 Madrid R64,17,30,2025,0.017,0.958,0.009,0.158,-0.276,0.325,0.833
Elena Rybakina,2025 BJK Cup RR,21,9,2025,0.192,0.689,0.152,0.206,0.4,0.637,0.568
Elena Rybakina,2025 Miami R64,15,21,2025,0.0,0.806,0.029,0.129,-0.165,0.383,0.746
Elena Rybakina,2025 Indian Wells R16,4,26,2025,-0.277,0.761,0.023,0.094,-0.729,0.148,0.946
Elena Rybakina,2025 Dubai SF,31,43,2025,-0.063,0.923,0.023,0.162,-0.162,0.374,0.788
Elena Rybakina,2025 Dubai QF,45,19,2025,0.168,0.963,0.016,0.248,0.405,0.635,0.613
Elena Rybakina,2025 Dubai R16,45,49,2025,0.004,0.797,0.064,0.175,-0.043,0.46,0.715
Elena Rybakina,2025 Doha QF,20,33,2025,-0.14,0.857,0.041,0.143,-0.245,0.353,0.789
Elena Rybakina,2025 Doha R16,30,16,2025,0.087,0.887,0.052,0.197,0.303,0.648,0.548
Elena Rybakina,2025 Doha R32,34,24,2025,0.103,0.943,0.03,0.233,0.173,0.607,0.625
Elena Rybakina,2025 Abu Dhabi SF,35,26,2025,-0.018,0.982,0.006,0.175,0.146,0.557,0.618
Elena Rybakina,2025 Australian Open R16,20,31,2025,-0.057,0.8,0.045,0.131,-0.214,0.404,0.727
Elena Rybakina,2025 Australian Open R64,31,20,2025,0.165,0.958,0.018,0.216,0.216,0.641,0.575
Elena Rybakina,2025 Australian Open R128,25,16,2025,0.2,0.859,0.055,0.234,0.219,0.465,0.768
Elena Rybakina,2025 United Cup SF,17,35,2025,-0.02,0.694,0.067,0.149,-0.346,0.319,0.829
Elena Rybakina,2024 Riyadh Finals RR,24,19,2024,0.062,0.881,0.031,0.175,0.115,0.544,0.631
Elena Rybakina,2024 Riyadh Finals RR,22,34,2024,-0.021,0.963,0.006,0.146,-0.213,0.297,0.848
Elena Rybakina,2024 Riyadh Finals RR,29,39,2024,-0.019,0.97,0.007,0.16,-0.146,0.355,0.805
Elena Rybakina,2024 US Open R128,32,32,2024,0.071,0.715,0.099,0.204,0.0,0.456,0.748
Elena Rybakina,2024 Wimbledon SF,38,37,2024,0.01,0.802,0.073,0.177,0.012,0.468,0.709
Elena Rybakina,2024 Wimbledon QF,28,15,2024,0.133,0.742,0.129,0.204,0.302,0.598,0.606
Elena Rybakina,2024 Wimbledon R16,25,12,2024,0.171,0.891,0.061,0.245,0.35,0.619,0.626
Elena Rybakina,2024 Wimbledon R32,36,21,2024,0.196,0.741,0.181,0.276,0.264,0.612,0.664
Elena Rybakina,2024 Wimbledon R64,30,46,2024,0.006,0.746,0.073,0.159,-0.208,0.367,0.792
Elena Rybakina,2024 Wimbledon R128,16,18,2024,0.11,0.661,0.098,0.181,-0.06,0.48,0.701
Elena Rybakina,2024 Berlin R16,18,41,2024,0.007,0.956,0.008,0.178,-0.391,0.25,0.929
Elena Rybakina,2024 Roland Garros QF,34,56,2024,-0.1,0.94,0.018,0.169,-0.244,0.311,0.858
Elena Rybakina,2024 Roland Garros R16,27,24,2024,0.084,0.866,0.065,0.215,0.059,0.488,0.727
Elena Rybakina,2024 Roland Garros R32,24,15,2024,0.07,0.884,0.055,0.19,0.228,0.616,0.574
Elena Rybakina,2024 Madrid SF,31,28,2024,-0.01,0.913,0.023,0.16,0.052,0.478,0.682
Elena Rybakina,2024 Madrid R16,21,26,2024,0.033,0.754,0.088,0.194,-0.105,0.446,0.748
Elena Rybakina,2024 Stuttgart F,16,18,2024,0.028,0.903,0.031,0.159,-0.059,0.498,0.66
Elena Rybakina,2024 Stuttgart SF,38,26,2024,0.038,0.827,0.053,0.159,0.187,0.57,0.589
Elena Rybakina,2024 Miami F,27,22,2024,0.006,0.997,0.0,0.159,0.102,0.499,0.66
Elena Rybakina,2024 Miami SF,46,42,2024,-0.028,0.849,0.058,0.205,0.044,0.472,0.733
Elena Rybakina,2024 Miami QF,36,47,2024,-0.005,0.776,0.061,0.175,-0.133,0.382,0.793
Elena Rybakina,2024 Miami R16,22,21,2024,0.031,0.771,0.06,0.187,0.023,0.458,0.729
Elena Rybakina,2024 Miami R32,40,33,2024,0.035,0.957,0.012,0.199,0.096,0.444,0.755
Elena Rybakina,2024 Miami R64,53,38,2024,0.108,0.918,0.036,0.221,0.166,0.587,0.634
Elena Rybakina,2024 Doha F,15,33,2024,-0.079,0.677,0.052,0.118,-0.375,0.278,0.84
Elena Rybakina,2024 Doha SF,27,20,2024,0.053,0.954,0.017,0.171,0.148,0.57,0.601
Elena Rybakina,2024 Doha QF,24,20,2024,0.111,0.858,0.044,0.199,0.092,0.484,0.714
Elena Rybakina,2024 Doha R16,55,45,2024,0.095,0.925,0.04,0.234,0.1,0.517,0.717
Elena Rybakina,2024 Doha R32,21,18,2024,0.112,0.861,0.051,0.227,0.077,0.45,0.777
Elena Rybakina,2024 Abu Dhabi F,18,10,2024,0.207,0.86,0.046,0.214,0.284,0.649,0.564
Elena Rybakina,2024 Abu Dhabi SF,16,18,2024,0.105,0.833,0.015,0.173,-0.058,0.29,0.883
Elena Rybakina,2024 Australian Open R64,38,42,2024,0.068,0.984,0.005,0.176,-0.05,0.42,0.757
Elena Rybakina,2024 Adelaide QF,22,19,2024,-0.068,0.802,0.045,0.146,0.072,0.432,0.714
Elena Rybakina,2024 Brisbane F,20,11,2024,0.216,0.779,0.058,0.235,0.291,0.539,0.695
Elena Rybakina,2024 Brisbane SF,24,15,2024,0.154,0.997,0.0,0.219,0.231,0.532,0.688
Elena Rybakina,2023 Cancun Finals RR,29,25,2023,0.055,0.894,0.028,0.155,0.074,0.522,0.633
Elena Rybakina,2023 Cancun Finals RR,21,33,2023,-0.01,0.882,0.025,0.162,-0.222,0.38,0.782
Elena Rybakina,2023 Beijing SF,8,18,2023,-0.101,0.86,0.008,0.114,-0.384,0.221,0.893
Elena Rybakina,2023 Beijing QF,23,18,2023,0.085,0.73,0.048,0.191,0.124,0.369,0.822
Elena Rybakina,2023 Beijing R64,7,3,2023,0.133,0.518,0.056,0.153,0.39,0.563,0.59
Elena Rybakina,2023 US Open R32,30,56,2023,-0.077,0.957,0.01,0.16,-0.301,0.341,0.819
Elena Rybakina,2023 US Open R128,26,21,2023,0.065,0.903,0.036,0.197,0.108,0.584,0.613
Elena Rybakina,2023 Cincinnati R32,25,22,2023,0.01,0.934,0.012,0.137,0.064,0.481,0.656
Elena Rybakina,2023 Montreal SF,21,26,2023,-0.041,0.87,0.018,0.158,-0.105,0.369,0.789
Elena Rybakina,2023 Montreal QF,47,89,2023,-0.075,0.956,0.014,0.16,-0.307,0.328,0.833
Elena Rybakina,2023 Montreal R16,13,13,2023,0.11,0.958,0.011,0.15,0.0,0.521,0.629
Elena Rybakina,2023 Wimbledon QF,21,20,2023,-0.088,0.795,0.037,0.109,0.022,0.45,0.658
Elena Rybakina,2023 Wimbledon R16,5,3,2023,0.116,0.511,0.091,0.146,0.25,0.488,0.658
Elena Rybakina,2023 Wimbledon R32,20,14,2023,0.159,0.966,0.014,0.215,0.175,0.498,0.717
Elena Rybakina,2023 Wimbledon R64,36,40,2023,0.007,0.891,0.044,0.178,-0.053,0.47,0.708
Elena Rybakina,2023 Wimbledon R128,31,18,2023,0.161,0.68,0.086,0.208,0.264,0.541,0.667
Elena Rybakina,2023 Berlin R16,40,44,2023,-0.026,0.758,0.061,0.171,-0.048,0.384,0.787
Elena Rybakina,2023 Roland Garros R64,30,17,2023,0.154,0.862,0.056,0.197,0.274,0.639,0.558
Elena Rybakina,2023 Roland Garros R128,33,18,2023,0.178,0.852,0.065,0.222,0.294,0.584,0.638
Elena Rybakina,2023 Rome F,21,15,2023,0.085,0.891,0.052,0.202,0.166,0.561,0.642
Elena Rybakina,2023 Rome SF,14,14,2023,0.088,0.992,0.0,0.186,0.0,0.398,0.788
Elena Rybakina,2023 Rome QF,32,32,2023,-0.018,0.915,0.026,0.17,0.0,0.439,0.731
Elena Rybakina,2023 Miami F,22,14,2023,-0.057,0.905,0.017,0.129,0.221,0.474,0.655
Elena Rybakina,2023 Miami QF,23,13,2023,0.1,0.968,0.011,0.182,0.277,0.539,0.643
Elena Rybakina,2023 Miami R16,27,23,2023,0.033,0.967,0.007,0.168,0.081,0.458,0.71
Elena Rybakina,2023 Miami R64,43,30,2023,0.053,0.958,0.012,0.167,0.179,0.557,0.61
Elena Rybakina,2023 Indian Wells F,28,24,2023,0.045,0.82,0.045,0.167,0.079,0.487,0.68
Elena Rybakina,2023 Indian Wells SF,18,14,2023,0.152,0.776,0.058,0.19,0.127,0.476,0.714
Elena Rybakina,2023 Indian Wells R16,18,23,2023,0.206,0.957,0.009,0.203,-0.122,0.411,0.793
Elena Rybakina,2023 Indian Wells R32,24,19,2023,0.079,0.841,0.041,0.153,0.116,0.453,0.699
Elena Rybakina,2023 Indian Wells R64,25,19,2023,0.094,0.876,0.032,0.152,0.135,0.611,0.541
Elena Rybakina,2023 Dubai R32,40,28,2023,0.091,0.955,0.024,0.221,0.176,0.556,0.665
Elena Rybakina,2023 Dubai R64,25,17,2023,0.129,0.916,0.028,0.209,0.19,0.541,0.667
Elena Rybakina,2023 Abu Dhabi R16,22,12,2023,0.148,0.797,0.079,0.226,0.294,0.676,0.55
Elena Rybakina,2023 Australian Open F,29,27,2023,-0.075,0.843,0.033,0.14,0.034,0.434,0.706
Elena Rybakina,2023 Australian Open SF,30,20,2023,0.064,0.894,0.034,0.2,0.198,0.539,0.661
Elena Rybakina,2023 Australian Open QF,24,16,2023,0.051,0.657,0.088,0.175,0.202,0.498,0.677
Elena Rybakina,2023 Australian Open R16,25,28,2023,0.009,0.915,0.03,0.205,-0.058,0.412,0.793
Elena Rybakina,2023 Australian Open R32,34,29,2023,0.082,0.733,0.079,0.193,0.078,0.481,0.712
Elena Rybakina,2023 Australian Open R64,24,19,2023,0.102,0.754,0.1,0.227,0.116,0.512,0.715
Elena Rybakina,2023 Australian Open R128,26,23,2023,0.095,0.892,0.039,0.212,0.061,0.524,0.688
Elena Rybakina,2022 BJK Cup RR,26,14,2022,0.164,0.884,0.053,0.204,0.299,0.634,0.569
Elena Rybakina,2022 Guadalajara 2 R64,16,23,2022,0.108,0.992,0.0,0.18,-0.181,0.249,0.931
Elena Rybakina,2022 Tokyo R32,16,10,2022,-0.048,0.841,0.028,0.109,0.23,0.526,0.582
Elena Rybakina,2022 Portoroz F,47,56,2022,-0.008,0.875,0.041,0.177,-0.087,0.444,0.733
Elena Rybakina,2022 Portoroz SF,27,19,2022,0.065,0.997,0.0,0.172,0.172,0.549,0.623
Elena Rybakina,2022 US Open R128,19,37,2022,-0.075,0.968,0.008,0.161,-0.32,0.294,0.867
Elena Rybakina,2022 Toronto R32,30,56,2022,0.009,0.913,0.02,0.166,-0.3,0.297,0.87
Elena Rybakina,2022 Wimbledon F,29,33,2022,0.019,0.92,0.026,0.163,-0.064,0.454,0.709
Elena Rybakina,2022 Wimbledon SF,22,16,2022,0.043,0.721,0.079,0.167,0.157,0.514,0.653
Elena Rybakina,2022 Wimbledon QF,34,28,2022,0.08,0.783,0.056,0.179,0.096,0.412,0.766
Elena Rybakina,2022 Wimbledon R16,26,17,2022,0.158,0.819,0.068,0.214,0.209,0.539,0.675
Elena Rybakina,2022 Wimbledon R32,12,25,2022,0.025,0.781,0.015,0.135,-0.349,0.199,0.936
Elena Rybakina,2022 Wimbledon R64,23,21,2022,-0.007,0.891,0.031,0.145,0.046,0.526,0.619
Elena Rybakina,2022 Wimbledon R128,27,26,2022,0.07,0.513,0.078,0.202,0.017,0.416,0.787
Elena Rybakina,2022 Stuttgart R16,33,42,2022,-0.052,0.997,0.0,0.17,-0.12,0.424,0.746
Elena Rybakina,2022 Indian Wells R32,19,10,2022,0.135,0.996,0.0,0.154,0.307,0.581,0.573
Elena Rybakina,2022 St. Petersburg R32,16,15,2022,0.198,0.87,0.039,0.218,0.033,0.438,0.78
Elena Rybakina,2022 Sydney R32,21,15,2022,0.217,0.681,0.152,0.234,0.166,0.547,0.687
Elena Rybakina,2022 Adelaide 1 F,15,20,2022,-0.154,0.88,0.025,0.122,-0.141,0.332,0.79
Elena Rybakina,2022 Adelaide 1 R16,33,28,2022,0.035,0.964,0.019,0.221,0.081,0.518,0.704
Elena Rybakina,2021 Ostrava QF,23,36,2021,0.015,0.791,0.07,0.177,-0.22,0.428,0.75
Elena Rybakina,2021 US Open R32,34,52,2021,-0.029,0.786,0.043,0.166,-0.209,0.298,0.868
Elena Rybakina,2021 US Open R64,22,19,2021,0.086,0.594,0.104,0.183,0.074,0.421,0.762
Elena Rybakina,2021 US Open R128,23,23,2021,0.042,0.923,0.02,0.183,0.0,0.432,0.751
Elena Rybakina,2021 Montreal R64,29,34,2021,0.01,0.759,0.042,0.18,-0.081,0.292,0.888
Elena Rybakina,2021 Tokyo Olympics BR,51,63,2021,-0.028,0.955,0.02,0.197,-0.106,0.447,0.75
Elena Rybakina,2021 Tokyo Olympics SF,43,43,2021,0.057,0.848,0.048,0.181,0.0,0.445,0.736
Elena Rybakina,2021 Tokyo Olympics QF,31,12,2021,0.204,0.783,0.104,0.219,0.44,0.693,0.526
Elena Rybakina,2021 Wimbledon R16,23,30,2021,-0.052,0.744,0.047,0.149,-0.132,0.36,0.789
Elena Rybakina,2021 Wimbledon R32,22,16,2021,0.035,0.959,0.01,0.153,0.156,0.517,0.637
Elena Rybakina,2021 Wimbledon R64,28,23,2021,0.076,0.839,0.063,0.184,0.097,0.524,0.661
Elena Rybakina,2021 Wimbledon R128,20,16,2021,0.147,0.96,0.013,0.204,0.11,0.463,0.742
Elena Rybakina,2021 Berlin R32,34,37,2021,0.013,0.878,0.041,0.173,-0.041,0.423,0.75
Elena Rybakina,2021 Roland Garros QF,41,37,2021,-0.039,0.5,0.0,0.149,0.051,0.525,0.624
Elena Rybakina,2021 Roland Garros R16,17,9,2021,0.111,0.5,0.0,0.149,0.305,0.651,0.497
Elena Rybakina,2021 Roland Garros R32,14,11,2021,0.12,0.5,0.0,0.152,0.12,0.558,0.594
Elena Rybakina,2021 Roland Garros R64,16,16,2021,0.04,0.5,0.0,0.147,0.0,0.498,0.648
Elena Rybakina,2021 Roland Garros R128,27,16,2021,0.124,0.5,0.0,0.196,0.256,0.626,0.57
Elena Rybakina,2021 BJK Cup RR,22,52,2021,-0.145,0.754,0.063,0.128,-0.404,0.307,0.821
Elena Rybakina,2021 Australian Open R64,21,37,2021,-0.014,0.5,0.0,0.164,-0.275,0.361,0.803
Elena Rybakina,2021 Australian Open R128,36,42,2021,-0.067,0.5,0.0,0.153,-0.076,0.461,0.692
Elena Rybakina,2021 Abu Dhabi QF,25,25,2021,0.034,0.677,0.052,0.164,0.0,0.37,0.793
Elena Rybakina,2020 Roland Garros R64,17,29,2020,-0.065,0.5,0.0,0.141,-0.26,0.369,0.772
Elena Rybakina,2020 Roland Garros R128,16,13,2020,0.038,0.5,0.0,0.156,0.101,0.55,0.606
Elena Rybakina,2020 Strasbourg F,28,42,2020,0.028,0.941,0.018,0.171,-0.197,0.428,0.743
Elena Rybakina,2020 Rome R16,41,71,2020,-0.096,0.926,0.027,0.163,-0.267,0.372,0.791
Elena Rybakina,2020 Rome R64,17,8,2020,0.102,0.718,0.099,0.164,0.358,0.773,0.391
Elena Rybakina,2020 US Open R64,17,33,2020,-0.071,0.81,0.044,0.148,-0.319,0.333,0.815
Elena Rybakina,2020 US Open R128,21,21,2020,0.133,0.997,0.0,0.2,0.0,0.471,0.729
Elena Rybakina,2020 Doha R64,25,14,2020,-0.03,0.949,0.013,0.119,0.284,0.619,0.501
Elena Rybakina,2020 Dubai F,31,58,2020,-0.082,0.968,0.01,0.149,-0.301,0.353,0.796
Elena Rybakina,2020 Dubai SF,35,42,2020,0.027,0.884,0.038,0.181,-0.089,0.432,0.749
Elena Rybakina,2020 Dubai R32,30,34,2020,0.011,0.926,0.017,0.171,-0.061,0.41,0.761
Elena Rybakina,2020 St. Petersburg F,10,28,2020,-0.157,0.936,0.011,0.141,-0.47,0.218,0.923
Elena Rybakina,2020 Australian Open R32,21,26,2020,-0.094,0.5,0.0,0.148,-0.106,0.446,0.703
Elena Rybakina,2020 Australian Open R64,22,30,2020,-0.049,0.5,0.0,0.156,-0.153,0.422,0.733
